Source.Name,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
kurikulum_2013_3.csv,3.02387E+17,Fri Feb 15 12:22:28 +0000 2013,0,harus beLajar Lagi deh RT @detikcom ICW dkk: Banyak Guru Tidak Siap Kurikulum 2013 akan Gagal http://t.co/xrVo4kSJ,3.02392E+17,,detikcom,in,,0,0,0,https://x.com/undefined/status/302392432241295360,382989997,
kurikulum_2013_3.csv,3.02387E+17,Fri Feb 15 12:25:34 +0000 2013,0,siap tidak siap harus siap. RT @detikcom ICW dkk: Banyak Guru Tidak Siap Kurikulum 2013 akan Gagal http://t.co/08p9J1XC,3.02393E+17,,detikcom,in,,0,0,0,https://x.com/undefined/status/302393211064811520,255445635,
kurikulum_2013_3.csv,3.02387E+17,Fri Feb 15 19:52:48 +0000 2013,0,@detikcom Ini proyek gede harus direalisasikan ! Agar fee bisa didapat. Soal gagal urusan guru dan siswa ! Paham !,3.02506E+17,,detikcom,in,,0,0,0,https://x.com/undefined/status/302505763455262720,547929759,
kurikulum_2013_5.csv,,,,,,,,,,,,,,,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 13:31:10 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan kemarin K13 blm siap tp dipaksakan untk dilaksanakan. skrang dah jalan d hentikan. kasihan siswa buat coba2,5.40861E+17,,Kemdikdasmen,in,,0,1,3,https://x.com/undefined/status/540860935108177921,117495229,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 12:05:12 +0000 2014,0,@Kemdikbud_RI @aniesbaswedan Lalu Buku pendamping yg sdh dibeli Sekolah utk th ajaran sd Jun 2015 bagaimana ?,5.40839E+17,,Kemdikdasmen,in,,0,0,2,https://x.com/undefined/status/540839303635402752,99922113,
kurikulum_2013_6.csv,5.40838E+17,Sat Dec 06 07:04:30 +0000 2014,1,@kemdikbud_ri @aniesbaswedan seperti nya ijasah paket c tidak ada guna nya sama selali.. :( nasib orang ga punya :(,5.41126E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541126016953884672,2303912976,
kurikulum_2013_6.csv,5.40838E+17,Mon Dec 08 07:56:47 +0000 2014,1,@kemdikbud_ri @aniesbaswedan : pak menteri ini blum 2 bln pemerintahan baru lho?,5.41864E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541863949030162433,78216313,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 23:09:56 +0000 2014,0,@Kemdikbud_RI @PDI_Perjuangan @aniesbaswedan salut Anies,5.41007E+17,,Kemdikdasmen,en,,0,0,0,https://x.com/undefined/status/541006586194309120,2427107240,
kurikulum_2013_6.csv,5.40838E+17,Fri Dec 05 23:26:31 +0000 2014,0,@Kemdikbud_RI mohon dipertimbangkan lagi utk kurikulum 2013 trsbt krn bukan hanya siswa saja yg bingung tentang materi kurikulum tersebut,5.41011E+17,,Kemdikdasmen,in,,0,0,0,https://x.com/undefined/status/541010761770733568,269615503,
